By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,POR,33,34.1,20.9,8.3,18.0,46.1,1.9,5.7,33.7,2.4,3.0,81.6,0.9,2.9,3.8,2.6,1.8,0.9,0.4,2.6,31.5,0,0,2.4
2017-18 ,POR,81,36.1,21.4,8.2,18.6,44.3,2.3,5.9,39.7,2.6,3.1,83.6,0.7,3.3,4.0,3.4,1.9,1.0,0.4,2.1,33.5,1,0,1.5
2016-17 ,POR,80,34.9,23.0,8.7,18.0,48.0,2.3,5.5,42.1,3.4,3.7,91.2,0.8,2.9,3.6,3.6,2.2,0.9,0.5,2.5,34.8,1,0,0.8
2015-16 ,POR,80,34.7,20.8,8.0,17.9,44.8,2.5,5.9,41.7,2.3,2.8,82.7,0.6,2.7,3.2,4.3,2.5,1.2,0.3,2.3,33.2,2,0,2.0
2014-15 ,POR,62,15.7,6.8,2.6,5.9,43.6,0.9,2.2,39.6,0.8,1.2,69.9,0.2,1.2,1.5,1.0,0.8,0.7,0.1,1.3,11.8,0,0,1.9
2013-14 ,POR,38,12.5,5.3,1.9,4.7,41.6,0.8,2.1,37.5,0.6,0.9,67.6,0.2,1.1,1.3,0.7,0.9,0.4,0.1,1.4,8.2,0,0,-0.5
