By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,MIA,32,35.1,18.5,6.4,15.8,40.9,2.6,6.8,38.5,3.0,3.5,84.8,0.9,3.2,4.0,3.7,2.0,1.2,0.5,3.0,32.1,1,0,2.9
2017-18 ,MIA,81,33.2,12.9,4.9,10.9,45.1,1.6,4.1,37.8,1.5,1.8,84.5,0.9,2.7,3.5,2.9,1.7,1.5,0.9,2.5,26.9,0,0,0.5
2016-17 ,MIA,53,30.5,10.2,3.8,9.7,39.4,1.4,4.3,33.0,1.1,1.5,77.9,0.7,2.5,3.2,2.6,1.2,1.1,0.7,2.5,22.3,0,0,0.1
2015-16 ,MIA,52,21.3,6.6,2.4,5.2,45.2,1.0,2.2,46.1,0.8,1.2,66.7,0.4,1.7,2.1,1.4,0.7,0.7,0.5,2.1,14.0,0,0,0.8
