By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,SAC,34,31.0,20.1,7.6,16.1,47.1,3.1,7.3,42.9,1.9,2.2,85.1,1.1,4.0,5.2,2.4,2.0,0.5,0.4,2.4,30.4,2,0,0.4
2017-18 ,SAC,80,25.3,13.5,5.2,11.7,44.6,2.2,5.1,43.1,0.9,1.0,87.7,0.7,3.2,3.8,1.9,1.6,1.1,0.3,1.9,23.5,0,0,-1.9
2016-17 ,TOT,82,23.0,10.6,4.0,9.4,42.6,1.8,4.6,39.1,0.8,0.9,84.2,0.4,2.9,3.3,1.5,1.2,0.5,0.1,1.4,17.2,0,0,-2.6
2016-17 ,SAC,25,29.1,15.1,5.7,11.8,48.0,2.4,5.5,42.8,1.4,1.7,81.4,0.6,3.5,4.1,1.8,2.1,0.8,0.1,1.4,23.2,0,0,-2.5
2016-17 ,NOP,57,20.4,8.6,3.2,8.3,39.3,1.6,4.2,36.9,0.5,0.6,87.9,0.3,2.6,2.9,1.4,0.8,0.3,0.1,1.4,14.6,0,0,-2.6
