By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,MIL,31,33.9,26.4,9.9,16.9,58.4,0.3,2.3,12.7,6.3,9.1,69.8,2.5,10.3,12.8,5.9,4.3,1.3,1.4,3.4,54.5,22,2,8.0
2017-18 ,MIL,75,36.7,26.9,9.9,18.7,52.9,0.6,1.9,30.7,6.5,8.5,76.0,2.1,8.0,10.0,4.8,3.0,1.5,1.4,3.1,51.7,42,1,2.0
2016-17 ,MIL,80,35.6,22.9,8.2,15.7,52.1,0.6,2.3,27.2,5.9,7.7,77.0,1.8,7.0,8.8,5.4,2.9,1.6,1.9,3.1,49.2,32,3,0.6
2015-16 ,MIL,80,35.3,16.9,6.4,12.7,50.6,0.4,1.4,25.7,3.7,5.1,72.4,1.4,6.2,7.7,4.3,2.6,1.2,1.4,3.2,37.7,21,5,-2.1
2014-15 ,MIL,81,31.4,12.7,4.7,9.6,49.1,0.1,0.5,15.9,3.2,4.3,74.1,1.2,5.5,6.7,2.6,2.1,0.9,1.0,3.1,28.3,10,0,0.1
2013-14 ,MIL,77,24.6,6.8,2.2,5.4,41.4,0.5,1.5,34.7,1.8,2.6,68.3,1.0,3.4,4.4,1.9,1.6,0.8,0.8,2.2,18.2,2,0,-2.3
