By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,PHX,25,36.2,25.2,9.0,20.2,44.8,2.4,7.6,32.3,4.7,5.6,84.9,0.6,3.4,4.0,7.0,4.0,1.1,0.2,3.4,40.7,3,0,-3.2
2017-18 ,PHX,54,34.5,24.9,8.4,19.5,43.2,2.7,7.1,38.3,5.4,6.1,87.8,0.5,4.0,4.5,4.7,3.6,0.9,0.3,3.1,37.2,4,0,-6.6
2016-17 ,PHX,78,35.0,22.1,7.8,18.3,42.3,1.9,5.2,36.3,4.7,5.7,83.2,0.6,2.6,3.2,3.4,3.1,0.9,0.3,3.1,31.6,0,0,-2.9
2015-16 ,PHX,76,27.7,13.8,4.8,11.4,42.3,1.3,3.8,34.3,2.8,3.4,84.0,0.4,2.1,2.5,2.6,2.1,0.6,0.3,3.0,21.1,3,0,-4.9
