By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,NOP,34,28.2,19.4,7.1,13.1,54.4,0.6,1.8,32.8,4.5,6.4,70.8,2.2,7.0,9.3,2.7,2.5,0.6,0.6,3.5,35.5,16,1,0.7
2017-18 ,LAL,82,26.7,16.1,6.1,11.0,55.8,0.1,0.5,22.2,3.7,5.2,71.8,2.2,5.8,8.0,2.6,2.6,0.5,0.5,3.3,30.2,28,1,-1.0
2016-17 ,LAL,74,28.8,13.2,5.1,10.4,48.8,0.2,0.9,27.0,2.8,3.8,72.3,2.0,6.6,8.6,3.6,2.3,0.7,0.5,3.4,30.0,18,3,-6.1
2015-16 ,LAL,81,28.2,11.3,4.4,10.3,42.9,0.1,0.4,27.8,2.4,3.3,71.5,2.1,8.1,10.2,1.8,1.8,0.7,0.4,3.0,27.5,34,1,-8.4
2014-15 ,LAL,1,13.6,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,-18.0
