By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,DAL,32,32.4,19.0,6.3,14.6,42.9,2.1,6.0,35.4,4.4,5.7,77.0,1.1,5.6,6.7,5.1,3.3,1.1,0.3,2.0,35.7,5,0,0.5
