By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,WAS,35,36.6,23.5,8.8,18.5,47.4,2.3,6.8,33.9,3.6,4.6,78.3,0.9,3.9,4.8,4.7,2.5,1.1,0.9,3.0,39.7,4,1,-2.3
2017-18 ,WAS,82,36.3,22.6,8.3,18.1,46.0,2.4,6.5,37.5,3.6,4.5,79.1,0.7,3.7,4.4,4.5,2.6,1.2,0.4,2.0,37.0,4,0,2.2
2016-17 ,WAS,77,34.9,23.1,8.3,17.2,48.2,2.9,7.2,40.4,3.7,4.4,82.5,0.7,2.4,3.1,3.5,2.0,1.1,0.3,2.2,34.1,1,0,4.3
2015-16 ,WAS,55,31.1,17.4,6.5,14.5,44.9,1.9,4.9,38.7,2.5,3.2,76.7,0.7,2.7,3.4,2.9,2.0,1.0,0.2,2.1,27.4,0,0,-0.4
2014-15 ,WAS,63,33.5,15.3,5.8,13.5,42.7,1.7,4.1,40.9,2.1,2.6,78.3,0.9,2.9,3.8,3.1,2.0,1.2,0.3,2.2,27.0,2,0,3.0
2013-14 ,WAS,73,34.7,17.1,6.6,15.7,41.9,1.9,4.7,40.2,2.0,2.6,78.8,0.7,3.0,3.7,3.3,1.8,1.0,0.2,2.1,28.5,1,0,1.5
2012-13 ,WAS,56,31.2,13.9,5.0,12.3,41.0,1.6,4.2,38.6,2.2,2.8,78.6,0.8,3.0,3.8,2.4,1.6,0.9,0.5,2.0,24.7,3,0,-1.6
