By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,DAL,29,32.0,18.3,6.3,14.8,42.6,2.6,6.3,41.8,3.1,3.9,79.6,0.8,3.3,4.1,1.1,1.4,0.7,0.3,1.7,26.6,1,0,-2.5
2017-18 ,DAL,77,34.2,18.9,7.0,15.7,44.5,1.5,4.3,35.7,3.4,4.1,82.7,1.0,5.1,6.1,2.0,1.5,0.6,0.2,1.2,30.0,8,0,-4.2
2016-17 ,DAL,79,35.5,19.2,7.6,16.2,46.8,1.0,2.8,35.1,3.1,3.6,86.1,1.2,3.8,5.0,1.5,1.3,0.8,0.2,1.6,29.1,1,0,-1.7
2015-16 ,GSW,66,30.9,11.7,4.5,9.6,46.6,1.2,3.2,38.3,1.5,2.0,76.1,1.2,3.8,4.9,1.8,0.9,0.6,0.2,2.1,21.8,1,0,6.8
2014-15 ,GSW,82,28.3,10.1,3.9,8.0,48.2,1.1,2.6,40.5,1.3,1.8,72.0,1.4,4.1,5.5,1.4,0.9,0.7,0.2,1.8,20.9,6,0,6.5
2013-14 ,GSW,78,28.3,9.5,3.5,8.7,39.9,0.8,2.4,34.7,1.7,2.3,71.8,0.8,3.1,4.0,1.5,1.1,0.8,0.3,2.0,18.7,1,0,-0.6
2012-13 ,GSW,81,25.4,9.2,3.4,7.8,43.9,0.6,1.8,35.9,1.8,2.3,75.8,0.7,3.5,4.1,1.2,1.2,0.6,0.2,1.7,17.2,4,0,0.6
