By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,SAC,33,31.8,18.1,6.3,13.4,47.3,1.3,3.1,41.2,4.2,5.8,72.1,0.5,2.8,3.4,7.5,3.1,1.6,0.6,2.5,37.1,8,1,2.0
2017-18 ,SAC,73,27.7,11.6,4.5,10.9,41.2,0.6,2.1,30.7,1.9,2.7,72.3,0.5,2.3,2.8,4.4,2.4,1.0,0.3,2.2,22.8,3,0,-5.7
