By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2018-19 ,ORL,32,31.2,20.2,8.3,16.0,52.3,1.2,3.1,39.0,2.3,2.8,81.8,2.6,9.2,11.8,3.6,2.1,1.0,1.1,2.0,43.7,22,1,0.8
2017-18 ,ORL,57,29.5,16.5,7.0,14.7,47.5,1.1,3.6,31.4,1.4,1.6,81.9,1.8,7.4,9.2,3.4,1.9,1.0,1.1,2.5,36.8,29,1,-0.6
2016-17 ,ORL,75,28.8,14.6,6.4,13.7,46.8,0.3,1.0,30.7,1.4,2.1,66.9,2.3,8.0,10.4,2.8,1.6,1.0,1.0,2.4,35.7,38,0,-1.9
2015-16 ,ORL,65,31.3,18.2,8.2,16.1,51.0,0.0,0.1,22.2,1.7,2.3,75.3,2.7,6.2,8.9,2.8,1.9,0.8,1.1,2.7,36.7,29,0,-0.7
2014-15 ,ORL,74,34.2,19.3,8.5,16.3,52.3,0.0,0.1,33.3,2.2,2.9,75.2,3.2,7.7,10.9,2.0,2.0,0.7,0.7,3.0,37.8,45,0,-4.1
2013-14 ,ORL,57,31.8,14.2,6.2,12.2,50.7,0.0,0.0,0.0,1.8,2.4,76.6,3.2,7.7,11.0,1.8,2.0,1.1,0.8,3.0,33.8,36,0,-3.1
2012-13 ,ORL,77,33.2,13.1,6.0,11.5,51.9,0.0,0.0,0.0,1.1,1.6,68.3,3.5,8.4,11.9,1.9,1.8,0.8,1.0,2.8,33.8,46,0,-5.0
2011-12 ,PHI,51,15.9,5.5,2.6,5.7,45.0,0.1,0.2,37.5,0.4,0.7,52.9,1.7,3.1,4.8,0.6,0.6,0.4,0.7,2.2,14.8,2,0,0.5
