By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE
2018-19 ,DAL,32,32.4,107.6,107.5,0.0,25.2,1.54,20.0,3.4,16.9,10.1,13.0,50.2,55.7,25.8,102.91,13.0
